AGENCY_CODE,LABM_CODE,LABP_CODE,LABMT_CODE,LABM_NAME,LABM_SHORT_NAME,LABM_UNITS,LABM_LOW_VALUE,LABM_HIGH_VALUE
999,P3B3VLb003,MOISTURE_RELEASE,P3.031,"0.03 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.03 BAR Moisture,NA,NA,NA
999,P3B3VLb005,MOISTURE_RELEASE,P3.025,"0.05 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.05 BAR Moisture,NA,NA,NA
999,P3B3VLb01,MOISTURE_RELEASE,P3.021,"0.1 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.1 BAR Moisture,NA,NA,NA
999,P3B3VLb03,MOISTURE_RELEASE,P3.023,"0.33 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.33 BAR Moisture,NA,NA,NA
999,P3B3VLb05,MOISTURE_RELEASE,P3.028,"0.5 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.5 BAR Moisture,NA,NA,NA
999,P3B3VLb06,MOISTURE_RELEASE,P3.022,"0.66 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.66 BAR Moisture,NA,NA,NA
999,P3B3VLbSAT,MOISTURE_RELEASE,P3.027,"Saturated Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",Saturated Moisture,NA,NA,NA
999,P3B3VLc001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.01 BAR Moisture,NA,NA,NA
999,P3B3VLc003,MOISTURE_RELEASE,P3.031,0.03 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.03 BAR Moisture,NA,NA,NA
999,P3B3VLc005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.05 BAR Moisture,NA,NA,NA
999,P3B3VLc01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.1 BAR Moisture,NA,NA,NA
999,P3B3VLc03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.3 BAR Moisture,NA,NA,NA
999,P3B3VLc06,MOISTURE_RELEASE,P3.022,0.6 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.6 BAR Moisture,NA,NA,NA
999,P3B3VLcSAT,MOISTURE_RELEASE,P3.027,Saturated Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,Saturated Moisture,NA,NA,NA
999,P3B3VLd06,MOISTURE_RELEASE,P3.022,0.6 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,0.6 BAR Moisture,NA,NA,NA
999,P3B3VLd1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,1 BAR Moisture,NA,NA,NA
999,P3B3VLd15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,15 BAR Moisture,NA,NA,NA
999,P3B3VLd3,MOISTURE_RELEASE,P3.032,3 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,3 BAR Moisture,NA,NA,NA
999,P3B3VLd5,MOISTURE_RELEASE,P3.029,5 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,5 BAR Moisture,NA,NA,NA
999,P3B3VLe004,MOISTURE_RELEASE,P3.033,0.04 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on suction plate,0.04 BAR Moisture,NA,NA,NA
999,P3B3VLe01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on suction plate,0.1 BAR Moisture,NA,NA,NA
999,P3B3VLe03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on suction plate,0.3 BAR Moisture,NA,NA,NA
999,P3B3VLe06,MOISTURE_RELEASE,P3.022,0.6 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on pressure plate,0.6 BAR Moisture,NA,NA,NA
999,P3B3VLe15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on pressure plate,15 BAR Moisture,NA,NA,NA
999,P3B3VLe2,MOISTURE_RELEASE,P3.034,2 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on pressure plate,0.6 BAR Moisture,NA,NA,NA
999,P3B3VLe7,MOISTURE_RELEASE,P3.035,7 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on pressure plate,0.6 BAR Moisture,NA,NA,NA
999,P3B4GV_01,MOISTURE_RELEASE,P3.021,"0.1 BAR Moisture g/g - Gravimetric of soil clods (Soil Survey Staff,1967)",0.1 BAR Moisture,NA,NA,NA
999,P3B4VL_005,MOISTURE_RELEASE,P3.025,"0.05 BAR Moisture m3/m3 - Volumetric of soil clods (Soil Survey Staff,1967)",0.1 BAR Moisture,NA,NA,NA
999,P3B5GV_01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture g/g - Gravimetric of soil clods (CSIRO Div. Of Soils TM 25/66),0.1 BAR Moisture,NA,NA,NA
999,P3B6VL_DUL,MOISTURE_RELEASE,P3.021,Drained Upper Limit (0.1 BAR) Moisture m3/m3 - Volumetric using APSRU in situ methodology,0.1 BAR Moisture,NA,NA,NA
999,P3B6VL_LL,MOISTURE_RELEASE,P3.024,Lower Limit (15 BAR) Moisture m3/m3 - Volumetric using APSRU in situ methodology,15 BAR Moisture,NA,NA,NA
999,P3B6VL_SAT,MOISTURE_RELEASE,P3.027,Saturated Moisture m3/m3 - Volumetric using APSRU in situ methodology,Saturated Moisture,NA,NA,NA
999,P4_10_McK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 10mm potential (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Unsat,mm/hr,NA,NA
999,P4_100_McK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 100mm potential (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Unsat,mm/hr,NA,NA
999,P4_100DMcK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 100mm potential - Using disk permeameter with method CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996",K Unsat,mm/hr,NA,NA
999,P4_10DMcK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 10mm potential - Using disk permeameter with method CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996",K Unsat,mm/hr,NA,NA
999,P4_30_LOV,HYDRAULIC_COND,P4.05,Unsaturated Hydraulic Conductivity - 50mm potential Loveday falling head method using 98mm diameter cores,K Unsat,mm/hr,NA,NA
999,P4_30DMcK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 30mm potential - Using disk permeameter with method CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996",K Unsat,mm/hr,NA,NA
999,P4_50_McK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 50mm potential (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Unsat,mm/hr,NA,NA
999,P4_50DMcK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 50mm potential - Using disk permeameter with method CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996",K Unsat,mm/hr,NA,NA
999,P4_sat,HYDRAULIC_COND,P4.04,Saturated Hydraulic Conductivity,K Sat,mm/hr,NA,NA
999,P4_sat_FH,HYDRAULIC_COND,P4.04,"Modified Saturated Hydraulic Conductivity - falling head (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Sat,mm/hr,NA,NA
999,P4_sat_For,HYDRAULIC_COND,P4.04,"Saturated Hydraulic Conductivity (Forrest et al, 1985)",K Sat,mm/hr,NA,NA
999,P4_sat_LOV,HYDRAULIC_COND,P4.04,Saturated Hydraulic Conductivity - Modified (no de-aired water) Loveday falling head method using 98mm diameter cores,K Sat,mm/hr,NA,NA
999,P4_sat_McK,HYDRAULIC_COND,P4.04,"Saturated Hydraulic Conductivity (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Sat,mm/hr,NA,NA
999,P4D1,HYDRAULIC_COND,P4.04,Saturated Hydraulic Conductivity,K Sat,mm/hr,NA,NA
999,P5_COLE,COLE,P5.01,Coefficient of Linear Extensibility (Grossman et al. 1968),Cole,NA,NA,NA
999,P5_LS,LINEAR_SHRINKAGE,P5.02,Linear shrinkage (Standards Association of Australia 1977. AS 1289 C4.1),Cole,NA,NA,NA
999,P5_LS_MOD,LINEAR_SHRINKAGE,P5.02,"Modified linear shrinkage (McKenzie, Jacquier and Ringrose-Voase, AJSR, 1994, 32, 931-8)",Cole,NA,NA,NA
999,P6_LP,DISPERSION_INDEX,P6.01,"Dispersion Index (Loveday and Pyle, 1973)",Dispersion Index,NA,NA,NA
999,PWS1-2mm,PSA,P10.30,1000-2000 micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,%,NA,NA
999,PWS20-63,PSA,P10.26,20-63 micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,%,NA,NA
999,PWS212-425,PSA,P10.28,212-425 micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,%,NA,NA
999,PWS425-1mm,PSA,P10.29,425-1000  micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,%,NA,NA
999,PWS63-212,PSA,P10.27,63-212 micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,%,NA,NA
303,s-23F,NA,NA,TAA - calculated as equivalent pyrite S%,TAA - pyrite equiv,NA,NA,NA
303,s-23G,NA,NA,TPA - calculated as equivalent pyrite S%,TPA - pyrite equiv,NA,NA,NA
303,s-23H,NA,NA,TSA - calculated as equivalent pyrite S%,TSA - pyrite equiv,NA,NA,NA
303,s-23R,NA,NA,Residual acid extractable S after peroxide expressed in % pyrite S,RAS - pyrite equiv,NA,NA,NA
999,TE_CD_AL,TOTAL_ELEMENTS,TE.036,Total Element Al - by Citrate/Dithionite Extraction,Total Al,NA,NA,NA
999,TE_CD_CA,TOTAL_ELEMENTS,TE.031,Total Element Ca - by Citrate/Dithionite Extraction,Total Ca,NA,NA,NA
999,TE_CD_MG,TOTAL_ELEMENTS,TE.032,Total Element Mg - by Citrate/Dithionite Extraction,Total Mg,NA,NA,NA
999,TE_CD_NA,TOTAL_ELEMENTS,TE.034,Total Element Na - by Citrate/Dithionite Extraction,Total Na,NA,NA,NA
999,TE_CD_SI02,TOTAL_ELEMENTS,TE.035,Total Element SiO2 - by Citrate/Dithionite Extraction,Total SiO2,NA,NA,NA
999,TE_CD_TI02,TOTAL_ELEMENTS,TE.033,Total Element TiO2 - by Citrate/Dithionite Extraction,Total TiO2,NA,NA,NA
999,TE_HF+_MG,TOTAL_ELEMENTS,TE.012,Total Element Mg - by HF/HClO4 Digest,Total Mg,NA,NA,NA
999,TE_HF+AL,TOTAL_ELEMENTS,TE.016,Total Element Al - by HF/HClO4 Digest,Total Al,NA,NA,NA
999,TE_HF+CA,TOTAL_ELEMENTS,TE.011,Total Element Ca - by HF/HClO4 Digest,Total Ca,NA,NA,NA
999,TE_HF+NA,TOTAL_ELEMENTS,TE.014,Total Element Na - by HF/HClO4 Digest,Total Na,NA,NA,NA
999,TE_HF+SIO2,TOTAL_ELEMENTS,TE.015,Total Element SiO2 - by HF/HClO4 Digest,Total SiO2,NA,NA,NA
999,TE_HF+TIO2,TOTAL_ELEMENTS,TE.013,Total Element TiO2 - by HF/HClO4 Digest,Total TiO2,NA,NA,NA
999,TE_NR_AL,TOTAL_ELEMENTS,TE.046,Total Element Al - Not recorded,Total Al,NA,NA,NA
501,TE_NR_AL2O,NA,NA,NA,NA,NA,NA,NA
999,TE_NR_CA,TOTAL_ELEMENTS,TE.041,Total Element Ca - Not recorded,Total Ca,NA,NA,NA
501,TE_NR_FE20,NA,NA,NA,NA,NA,NA,NA
999,TE_NR_MG,TOTAL_ELEMENTS,TE.042,Total Element Mg - Not recorded,Total Mg,NA,NA,NA
999,TE_NR_NA,TOTAL_ELEMENTS,TE.044,Total Element Na - Not recorded,Total Na,NA,NA,NA
999,TE_NR_SI02,TOTAL_ELEMENTS,TE.045,Total Element SiO2 - Not recorded,Total SiO2,NA,NA,NA
999,TE_NR_TI02,TOTAL_ELEMENTS,TE.043,Total Element TiO2 - Not recorded,Total TiO2,NA,NA,NA
999,TE_XRF_MG,TOTAL_ELEMENTS,TE.022,Total Element Mg - By XRF,Total Mg,NA,NA,NA
999,TE_XRFAL,TOTAL_ELEMENTS,TE.026,Total Element Al - By XRF,Total Al,NA,NA,NA
999,TE_XRFCA,TOTAL_ELEMENTS,TE.021,Total Element Ca - By XRF,Total Ca,NA,NA,NA
999,TE_XRFNA,TOTAL_ELEMENTS,TE.024,Total Element Na - By XRF,Total Na,NA,NA,NA
999,TE_XRFSI02,TOTAL_ELEMENTS,TE.025,Total Element SiO2 - By XRF,Total SiO2,NA,NA,NA
999,TE_XRFTIO2,TOTAL_ELEMENTS,TE.023,Total Element TiO2 - By XRF,Total TiO2,NA,NA,NA
999,XRD_C_Ab,CLAY_MINERAL,XRD,Amphibole - X-Ray Diffraction,Amphibole,NA,NA,NA
999,XRD_C_Ah,CLAY_MINERAL,XRD,Allophane - X-Ray Diffraction,Allophane,NA,NA,NA
999,XRD_C_An,CLAY_MINERAL,XRD,Anatase - X-Ray Diffraction,Anatase,NA,NA,NA
999,XRD_C_Ap,CLAY_MINERAL,XRD,Apatite - X-Ray Diffraction,Apatite,NA,NA,NA
999,XRD_C_Arg,CLAY_MINERAL,XRD,Argonite - X-Ray Diffraction,Argonite,NA,NA,NA
999,XRD_C_At,CLAY_MINERAL,XRD,Alunite - X-Ray Diffraction,Alunite,NA,NA,NA
999,XRD_C_Bd,CLAY_MINERAL,XRD,Beidellite - X-Ray Diffraction,Beidellite,NA,NA,NA
999,XRD_C_Bm,CLAY_MINERAL,XRD,Boehmite - X-Ray Diffraction,Boehmite,NA,NA,NA
999,XRD_C_Bt,CLAY_MINERAL,XRD,Biotite - X-Ray Diffraction,Biotite,NA,NA,NA
999,XRD_C_Cb,CLAY_MINERAL,XRD,Cristobalite - X-Ray Diffraction,Cristobalite,NA,NA,NA
999,XRD_C_Ch,CLAY_MINERAL,XRD,Chlorite - X-Ray Diffraction,Chlorite,NA,NA,NA
999,XRD_C_Ch2,CLAY_MINERAL,XRD,Chloritized 2:1 minerals - X-Ray Diffraction,Chloritized 2:1,NA,NA,NA
999,XRD_C_Crn,CLAY_MINERAL,XRD,Corondum - X-Ray Diffraction,Corondum,NA,NA,NA
999,XRD_C_Ct,CLAY_MINERAL,XRD,Calcite - X-Ray Diffraction,Calcite,NA,NA,NA
999,XRD_C_Dr,CLAY_MINERAL,XRD,Dravite - X-Ray Diffraction,Dravite,NA,NA,NA
999,XRD_C_Dt,CLAY_MINERAL,XRD,Dolomite - X-Ray Diffraction,Dolomite,NA,NA,NA
999,XRD_C_Fd,CLAY_MINERAL,XRD,Feldspar - X-Ray Diffraction,Feldspar,NA,NA,NA
999,XRD_C_Fh,CLAY_MINERAL,XRD,Ferrihydrite - X-Ray Diffraction,Ferrihydrite,NA,NA,NA
999,XRD_C_Fl,CLAY_MINERAL,XRD,Flourite - X-Ray Diffraction,Flourite,NA,NA,NA
999,XRD_C_Fo,CLAY_MINERAL,XRD,Feroxyhite - X-Ray Diffraction,Feroxyhite,NA,NA,NA
999,XRD_C_Gb,CLAY_MINERAL,XRD,Gibbsite - X-Ray Diffraction,Gibbsite,NA,NA,NA
999,XRD_C_Gl,CLAY_MINERAL,XRD,Glauconite - X-Ray Diffraction,Glauconite,NA,NA,NA
999,XRD_C_Gt,CLAY_MINERAL,XRD,Geothite - X-Ray Diffraction,Geothite,NA,NA,NA
999,XRD_C_Gy,CLAY_MINERAL,XRD,Gypsum - X-Ray Diffraction,Gypsum,NA,NA,NA
999,XRD_C_Hl,CLAY_MINERAL,XRD,Halite - X-Ray Diffraction,Halite,NA,NA,NA
999,XRD_C_Hm,CLAY_MINERAL,XRD,Hematite - X-Ray Diffraction,Hematite,NA,NA,NA
999,XRD_C_Hn,CLAY_MINERAL,XRD,Huntite - X-Ray Diffraction,Huntite,NA,NA,NA
999,XRD_C_Ht0,CLAY_MINERAL,XRD,Halloysite (10 A`) - X-Ray Diffraction,Halloysite (10 A`),NA,NA,NA
999,XRD_C_Ht7,CLAY_MINERAL,XRD,Halloysite (7 A`) - X-Ray Diffraction,Halloysite (7 A`),NA,NA,NA
999,XRD_C_Ig,CLAY_MINERAL,XRD,Imogolite - X-Ray Diffraction,Imogolite,NA,NA,NA
999,XRD_C_Il,CLAY_MINERAL,XRD,Illite - X-Ray Diffraction,Illite,NA,NA,NA
999,XRD_C_Im,CLAY_MINERAL,XRD,Ilmenite - X-Ray Diffraction,Ilmenite,NA,NA,NA
999,XRD_C_Is,CLAY_MINERAL,XRD,Interstratified clay minerals - X-Ray Diffraction,Interstratified clay,NA,NA,NA
999,XRD_C_Jr,CLAY_MINERAL,XRD,Jarosite - X-Ray Diffraction,Jarosite,NA,NA,NA
999,XRD_C_K2O,CLAY_MINERAL,XRD,K2O - X-Ray Diffraction or Clay Fraction (air dry),K2O,NA,NA,NA
999,XRD_C_Ka,CLAY_MINERAL,XRD,Kaolin - X-Ray Diffraction,Kaolin,NA,NA,NA
999,XRD_C_Kt,CLAY_MINERAL,XRD,Kaolinite - X-Ray Diffraction,Kaolinite,NA,NA,NA
999,XRD_C_Lp,CLAY_MINERAL,XRD,Lepidocrosite - X-Ray Diffraction,Lepidocrosite,NA,NA,NA
999,XRD_C_Mh,CLAY_MINERAL,XRD,Meghemite - X-Ray Diffraction,Meghemite,NA,NA,NA
999,XRD_C_Mi,CLAY_MINERAL,XRD,Mica - X-Ray Diffraction,Mica,NA,NA,NA
303,XRD_C_MIN_,NA,NA,Exchange Capacity - Minerology,CEC,NA,NA,NA
999,XRD_C_Mm,CLAY_MINERAL,XRD,Montmorillonite - X-Ray Diffraction,Montmorillonite,NA,NA,NA
999,XRD_C_Ms,CLAY_MINERAL,XRD,Magnesite - X-Ray Diffraction,Magnesite,NA,NA,NA
999,XRD_C_Mt,CLAY_MINERAL,XRD,Magnetite - X-Ray Diffraction,Magnetite,NA,NA,NA
999,XRD_C_Mu,CLAY_MINERAL,XRD,Muscovite - X-Ray Diffraction,Muscovite,NA,NA,NA
999,XRD_C_Mz,CLAY_MINERAL,XRD,Monozite - X-Ray Diffraction,Monozite,NA,NA,NA
999,XRD_C_Nt,CLAY_MINERAL,XRD,Nontronite - X-Ray Diffraction,Nontronite,NA,NA,NA
999,XRD_C_Ol,CLAY_MINERAL,XRD,Olivine - X-Ray Diffraction,Olivine,NA,NA,NA
999,XRD_C_Or,CLAY_MINERAL,XRD,Orthoclase - X-Ray Diffraction,Orthoclase,NA,NA,NA
999,XRD_C_Pg,CLAY_MINERAL,XRD,Plagioclase - X-Ray Diffraction,Plagioclase,NA,NA,NA
999,XRD_C_Pk,CLAY_MINERAL,XRD,Palygorskite - X-Ray Diffraction,Palygorskite,NA,NA,NA
999,XRD_C_Pl,CLAY_MINERAL,XRD,Plombogummite - X-Ray Diffraction,Plombogummite,NA,NA,NA
999,XRD_C_Pp,CLAY_MINERAL,XRD,Phlogopite - X-Ray Diffraction,Phlogopite,NA,NA,NA
999,XRD_C_Ps,CLAY_MINERAL,XRD,Pseudorutile - X-Ray Diffraction,Pseudorutile,NA,NA,NA
999,XRD_C_Px,CLAY_MINERAL,XRD,Pyroxene - X-Ray Diffraction,Pyroxene,NA,NA,NA
999,XRD_C_Py,CLAY_MINERAL,XRD,Pyrophyllite - X-Ray Diffraction,Pyrophyllite,NA,NA,NA
999,XRD_C_Qz,CLAY_MINERAL,XRD,Quartz - X-Ray Diffraction,Quartz,NA,NA,NA
999,XRD_C_Rt,CLAY_MINERAL,XRD,Rutile - X-Ray Diffraction,Rutile,NA,NA,NA
999,XRD_C_Sd,CLAY_MINERAL,XRD,Siderite - X-Ray Diffraction,Siderite,NA,NA,NA
999,XRD_C_Sl,CLAY_MINERAL,XRD,Saponite - X-Ray Diffraction,Saponite,NA,NA,NA
999,XRD_C_Sp,CLAY_MINERAL,XRD,Saponite - X-Ray Diffraction,Saponite,NA,NA,NA
999,XRD_C_Spn,CLAY_MINERAL,XRD,Sphene - X-Ray Diffraction,Sphene,NA,NA,NA
999,XRD_C_Srp,CLAY_MINERAL,XRD,Serpentine - X-Ray Diffraction,Serpentine,NA,NA,NA
999,XRD_C_St,CLAY_MINERAL,XRD,Smectite - X-Ray Diffraction,Smectite,NA,NA,NA
999,XRD_C_Tc,CLAY_MINERAL,XRD,Talc - Tourmaline - X-Ray Diffraction,Talc - Tourmaline,NA,NA,NA
999,XRD_C_Tr,CLAY_MINERAL,XRD,Tridymite - X-Ray Diffraction,Tridymite,NA,NA,NA
999,XRD_C_Un,CLAY_MINERAL,XRD,Unidentified - X-Ray Diffraction,Unidentified,NA,NA,NA
999,XRD_C_Vm,CLAY_MINERAL,XRD,Vermiculte - X-Ray Diffraction,Vermiculte,NA,NA,NA
999,XRD_C_Zi,CLAY_MINERAL,XRD,Zircon - X-Ray Diffraction,Zircon,NA,NA,NA
999,XRD_C_Zt,CLAY_MINERAL,XRD,Zeolite - X-Ray Diffraction,Zeolite,NA,NA,NA
